,Date,State,DailyIncrease,TotalStateCount,NationalPositiveCount
7738,2020-07-21,FL,9263,363973,3867869
7739,2020-07-21,GA,3413,148988,3867869
7740,2020-07-21,GU,8,327,3867869
7741,2020-07-21,HI,12,1393,3867869
7742,2020-07-21,IA,308,39474,3867869
7743,2020-07-21,ID,393,15266,3867869
7744,2020-07-21,IL,955,164878,3867869
7745,2020-07-21,IN,710,57916,3867869
7746,2020-07-21,KS,0,23334,3867869
7747,2020-07-21,KY,646,24060,3867869
7748,2020-07-21,LA,1691,96583,3867869
7749,2020-07-21,MA,244,114033,3867869
7750,2020-07-21,MD,860,79545,3867869
7751,2020-07-21,ME,12,3723,3867869
7752,2020-07-21,MI,664,83059,3867869
7753,2020-07-21,MN,350,47457,3867869
7754,2020-07-21,MO,1138,34762,3867869
7755,2020-07-21,MP,1,38,3867869
7756,2020-07-21,MS,1635,45524,3867869
7757,2020-07-21,MT,91,2712,3867869
7758,2020-07-21,NC,1815,102861,3867869
7759,2020-07-21,ND,82,5202,3867869
7760,2020-07-21,NE,264,22847,3867869
7761,2020-07-21,NH,46,6249,3867869
7762,2020-07-21,NJ,293,177256,3867869
7763,2020-07-21,NM,302,17517,3867869
7764,2020-07-21,NV,815,37528,3867869
7765,2020-07-21,NY,855,408181,3867869
7766,2020-07-21,OH,1047,77215,3867869
7767,2020-07-21,OK,893,26326,3867869
7768,2020-07-21,OR,292,15139,3867869
7769,2020-07-21,PA,1027,102765,3867869
7770,2020-07-21,PR,244,4255,3867869
7771,2020-07-21,RI,82,17986,3867869
7772,2020-07-21,SC,1892,73337,3867869
7773,2020-07-21,SD,76,8019,3867869
7774,2020-07-21,TN,2190,81944,3867869
7775,2020-07-21,TX,9305,341739,3867869
7776,2020-07-21,UT,486,35012,3867869
7777,2020-07-21,VA,996,79371,3867869
7778,2020-07-21,VI,4,308,3867869
7779,2020-07-21,VT,7,1366,3867869
7780,2020-07-21,WA,1084,52290,3867869
7781,2020-07-21,WI,1161,47836,3867869
7782,2020-07-21,WV,57,5199,3867869
7783,2020-07-21,WY,51,2238,3867869
7784,2020-07-20,AK,73,1955,3804244
7785,2020-07-20,AL,1880,68891,3804244
7786,2020-07-20,AR,1394,33927,3804244
7787,2020-07-20,AS,0,0,3804244
7788,2020-07-20,AZ,1559,145183,3804244
7789,2020-07-20,CA,6846,391538,3804244
7790,2020-07-20,CO,424,40566,3804244
7791,2020-07-20,CT,162,48055,3804244
7792,2020-07-20,DC,78,11339,3804244
7793,2020-07-20,DE,0,13519,3804244
7794,2020-07-20,FL,10405,354710,3804244
7795,2020-07-20,GA,2452,145575,3804244
7796,2020-07-20,GU,4,319,3804244
7797,2020-07-20,HI,27,1381,3804244
7798,2020-07-20,IA,443,39166,3804244
7799,2020-07-20,ID,571,14873,3804244
7800,2020-07-20,IL,1173,163923,3804244
7801,2020-07-20,IN,635,57206,3804244
7802,2020-07-20,KS,1369,23334,3804244
7803,2020-07-20,KY,253,23414,3804244
7804,2020-07-20,LA,3186,94892,3804244
7805,2020-07-20,MA,255,113789,3804244
7806,2020-07-20,MD,554,78685,3804244
7807,2020-07-20,ME,24,3711,3804244
7808,2020-07-20,MI,527,82395,3804244
7809,2020-07-20,MN,903,47107,3804244
7810,2020-07-20,MO,530,33624,3804244
7811,2020-07-20,MP,0,37,3804244
7812,2020-07-20,MS,1251,43889,3804244
7813,2020-07-20,MT,88,2621,3804244
7814,2020-07-20,NC,1268,101046,3804244
7815,2020-07-20,ND,107,5120,3804244
7816,2020-07-20,NE,102,22583,3804244
7817,2020-07-20,NH,0,6203,3804244
7818,2020-07-20,NJ,180,176963,3804244
7819,2020-07-20,NM,244,17215,3804244
7820,2020-07-20,NV,948,36713,3804244
7821,2020-07-20,NY,519,407326,3804244
7822,2020-07-20,OH,1236,76168,3804244
7823,2020-07-20,OK,168,25433,3804244
7824,2020-07-20,OR,268,14847,3804244
7825,2020-07-20,PA,711,101738,3804244
7826,2020-07-20,PR,220,4011,3804244
7827,2020-07-20,RI,111,17904,3804244
7828,2020-07-20,SC,1459,71445,3804244
7829,2020-07-20,SD,37,7943,3804244
7830,2020-07-20,TN,1639,79754,3804244
7831,2020-07-20,TX,7404,332434,3804244
7832,2020-07-20,UT,409,34526,3804244
7833,2020-07-20,VA,945,78375,3804244
7834,2020-07-20,VI,7,304,3804244
7835,2020-07-20,VT,10,1359,3804244
7836,2020-07-20,WA,990,51206,3804244
7837,2020-07-20,WI,727,46675,3804244
7838,2020-07-20,WV,100,5142,3804244
7839,2020-07-20,WY,61,2187,3804244
7840,2020-07-19,AK,83,1882,3747308
7841,2020-07-19,AL,1777,67011,3747308
7842,2020-07-19,AR,771,32533,3747308
7843,2020-07-19,AS,0,0,3747308
7844,2020-07-19,AZ,2359,143624,3747308
7845,2020-07-19,CA,9329,384692,3747308
7846,2020-07-19,CO,354,40142,3747308
7847,2020-07-19,CT,0,47893,3747308
7848,2020-07-19,DC,67,11261,3747308
7849,2020-07-19,DE,90,13519,3747308
7850,2020-07-19,FL,12385,344305,3747308
7851,2020-07-19,GA,3251,143123,3747308
7852,2020-07-19,GU,0,315,3747308
7853,2020-07-19,HI,20,1354,3747308
7854,2020-07-19,IA,816,38723,3747308
7855,2020-07-19,ID,550,14302,3747308
7856,2020-07-19,IL,965,162750,3747308
7857,2020-07-19,IN,917,56571,3747308
7858,2020-07-19,KS,0,21965,3747308
7859,2020-07-19,KY,977,23161,3747308
7860,2020-07-19,LA,3116,91706,3747308
7861,2020-07-19,MA,296,113534,3747308
7862,2020-07-19,MD,925,78131,3747308
7863,2020-07-19,ME,41,3687,3747308
7864,2020-07-19,MI,530,81868,3747308
7865,2020-07-19,MN,734,46204,3747308
7866,2020-07-19,MO,846,33094,3747308
7867,2020-07-19,MP,0,37,3747308
7868,2020-07-19,MS,792,42638,3747308
7869,2020-07-19,MT,62,2533,3747308
7870,2020-07-19,NC,1820,99778,3747308
7871,2020-07-19,ND,113,5013,3747308
7872,2020-07-19,NE,120,22481,3747308
7873,2020-07-19,NH,38,6203,3747308
7874,2020-07-19,NJ,-31,176783,3747308
7875,2020-07-19,NM,235,16971,3747308
7876,2020-07-19,NV,1288,35765,3747308
7877,2020-07-19,NY,502,406807,3747308
7878,2020-07-19,OH,1110,74932,3747308
7879,2020-07-19,OK,209,25265,3747308
7880,2020-07-19,OR,430,14579,3747308
7881,2020-07-19,PA,786,101027,3747308
7882,2020-07-19,PR,330,3791,3747308
7883,2020-07-19,RI,0,17793,3747308
7884,2020-07-19,SC,2374,69986,3747308
7885,2020-07-19,SD,44,7906,3747308
7886,2020-07-19,TN,1779,78115,3747308
7887,2020-07-19,TX,7300,325030,3747308
7888,2020-07-19,UT,785,34117,3747308
7889,2020-07-19,VA,1057,77430,3747308
7890,2020-07-19,VI,14,297,3747308
7891,2020-07-19,VT,10,1349,3747308
7892,2020-07-19,WA,334,50216,3747308
7893,2020-07-19,WI,849,45948,3747308
7894,2020-07-19,WV,148,5042,3747308
7895,2020-07-19,WY,18,2126,3747308
7896,2020-07-18,AK,62,1799,3683593
7897,2020-07-18,AL,2143,65234,3683593
7898,2020-07-18,AR,0,31762,3683593
7899,2020-07-18,AS,0,0,3683593
7900,2020-07-18,AZ,2742,141265,3683593
7901,2020-07-18,CA,9199,375363,3683593
7902,2020-07-18,CO,444,39788,3683593
7903,2020-07-18,CT,0,47893,3683593
7904,2020-07-18,DC,79,11194,3683593
7905,2020-07-18,DE,92,13429,3683593
7906,2020-07-18,FL,10173,331920,3683593
7907,2020-07-18,GA,4689,139872,3683593
7908,2020-07-18,GU,1,315,3683593
7909,2020-07-18,HI,23,1334,3683593
7910,2020-07-18,IA,185,37907,3683593
7911,2020-07-18,ID,619,13752,3683593
7912,2020-07-18,IL,1276,161785,3683593
7913,2020-07-18,IN,841,55654,3683593
7914,2020-07-18,KS,0,21965,3683593
7915,2020-07-18,KY,579,22184,3683593
7916,2020-07-18,LA,0,88590,3683593
7917,2020-07-18,MA,359,113238,3683593
7918,2020-07-18,MD,835,77206,3683593
7919,2020-07-18,ME,10,3646,3683593
7920,2020-07-18,MI,745,81338,3683593
7921,2020-07-18,MN,457,45470,3683593
7922,2020-07-18,MO,960,32248,3683593
7923,2020-07-18,MP,0,37,3683593
7924,2020-07-18,MS,1017,41846,3683593
7925,2020-07-18,MT,105,2471,3683593
7926,2020-07-18,NC,2481,97958,3683593
7927,2020-07-18,ND,116,4900,3683593
7928,2020-07-18,NE,227,22361,3683593
7929,2020-07-18,NH,0,6165,3683593
7930,2020-07-18,NJ,263,176814,3683593
7931,2020-07-18,NM,280,16736,3683593
7932,2020-07-18,NV,1182,34477,3683593
7933,2020-07-18,NY,754,406305,3683593
7934,2020-07-18,OH,1542,73822,3683593
7935,2020-07-18,OK,916,25056,3683593
7936,2020-07-18,OR,347,14149,3683593
7937,2020-07-18,PA,763,100241,3683593
7938,2020-07-18,PR,189,3461,3683593
7939,2020-07-18,RI,0,17793,3683593
7940,2020-07-18,SC,1552,67612,3683593
7941,2020-07-18,SD,73,7862,3683593
7942,2020-07-18,TN,2517,76336,3683593
7943,2020-07-18,TX,10158,317730,3683593
7944,2020-07-18,UT,760,33332,3683593
7945,2020-07-18,VA,940,76373,3683593
7946,2020-07-18,VI,20,283,3683593
7947,2020-07-18,VT,3,1339,3683593
7948,2020-07-18,WA,524,49882,3683593
7949,2020-07-18,WI,1031,45099,3683593
7950,2020-07-18,WV,111,4894,3683593
7951,2020-07-18,WY,39,2108,3683593
7952,2020-07-17,AK,42,1737,3619170
7953,2020-07-17,AL,2003,63091,3619170
7954,2020-07-17,AR,648,31762,3619170
7955,2020-07-17,AS,0,0,3619170
7956,2020-07-17,AZ,3910,138523,3619170
7957,2020-07-17,CA,9986,366164,3619170
7958,2020-07-17,CO,618,39344,3619170
7959,2020-07-17,CT,143,47893,3619170
7960,2020-07-17,DC,39,11115,3619170
7961,2020-07-17,DE,223,13337,3619170
7962,2020-07-17,FL,11174,321747,3619170
7963,2020-07-17,GA,3908,135183,3619170
7964,2020-07-17,GU,0,314,3619170
7965,2020-07-17,HI,19,1311,3619170
7966,2020-07-17,IA,590,37722,3619170
7967,2020-07-17,ID,688,13133,3619170
7968,2020-07-17,IL,1427,160509,3619170
7969,2020-07-17,IN,733,54813,3619170
7970,2020-07-17,KS,1032,21965,3619170
7971,2020-07-17,KY,522,21605,3619170
7972,2020-07-17,LA,2179,88590,3619170
7973,2020-07-17,MA,298,112879,3619170
7974,2020-07-17,MD,707,76371,3619170
7975,2020-07-17,ME,38,3636,3619170
7976,2020-07-17,MI,754,80593,3619170
7977,2020-07-17,MN,666,45013,3619170
7978,2020-07-17,MO,866,31288,3619170
7979,2020-07-17,MP,1,37,3619170
7980,2020-07-17,MS,1032,40829,3619170
7981,2020-07-17,MT,135,2366,3619170
7982,2020-07-17,NC,2051,95477,3619170
7983,2020-07-17,ND,122,4784,3619170
7984,2020-07-17,NE,155,22134,3619170
7985,2020-07-17,NH,52,6165,3619170
7986,2020-07-17,NJ,50,176551,3619170
7987,2020-07-17,NM,318,16456,3619170
7988,2020-07-17,NV,1380,33295,3619170
7989,2020-07-17,NY,776,405551,3619170
7990,2020-07-17,OH,1679,72280,3619170
7991,2020-07-17,OK,699,24140,3619170
7992,2020-07-17,OR,293,13802,3619170
7993,2020-07-17,PA,1032,99478,3619170
7994,2020-07-17,PR,153,3272,3619170
7995,2020-07-17,RI,82,17793,3619170
7996,2020-07-17,SC,1977,66060,3619170
7997,2020-07-17,SD,95,7789,3619170
7998,2020-07-17,TN,2279,73819,3619170
7999,2020-07-17,TX,14916,307572,3619170
8000,2020-07-17,UT,727,32572,3619170
8001,2020-07-17,VA,1002,75433,3619170
8002,2020-07-17,VI,14,263,3619170
8003,2020-07-17,VT,9,1336,3619170
8004,2020-07-17,WA,878,49358,3619170
8005,2020-07-17,WI,929,44068,3619170
8006,2020-07-17,WV,126,4783,3619170
8007,2020-07-17,WY,43,2069,3619170
8008,2020-07-16,AK,64,1695,3542952
8009,2020-07-16,AL,2021,61088,3542952
8010,2020-07-16,AR,817,31114,3542952
8011,2020-07-16,AS,0,0,3542952
8012,2020-07-16,AZ,3259,134613,3542952
8013,2020-07-16,CA,8544,356178,3542952
8014,2020-07-16,CO,571,38726,3542952
8015,2020-07-16,CT,114,47750,3542952
8016,2020-07-16,DC,50,11076,3542952
8017,2020-07-16,DE,64,13114,3542952
8018,2020-07-16,FL,13759,310573,3542952
8019,2020-07-16,GA,3441,131275,3542952
8020,2020-07-16,GU,1,314,3542952
8021,2020-07-16,HI,28,1292,3542952
8022,2020-07-16,IA,841,37132,3542952
8023,2020-07-16,ID,727,12445,3542952
8024,2020-07-16,IL,1257,159082,3542952
8025,2020-07-16,IN,710,54080,3542952
8026,2020-07-16,KS,0,20933,3542952
8027,2020-07-16,KY,406,21083,3542952
8028,2020-07-16,LA,2280,86411,3542952
8029,2020-07-16,MA,234,112581,3542952
8030,2020-07-16,MD,648,75664,3542952
8031,2020-07-16,ME,20,3598,3542952
8032,2020-07-16,MI,926,79839,3542952
8033,2020-07-16,MN,605,44347,3542952
8034,2020-07-16,MO,708,30422,3542952
8035,2020-07-16,MP,0,36,3542952
8036,2020-07-16,MS,1230,39797,3542952
8037,2020-07-16,MT,135,2231,3542952
8038,2020-07-16,NC,2160,93426,3542952
8039,2020-07-16,ND,103,4662,3542952
8040,2020-07-16,NE,262,21979,3542952
8041,2020-07-16,NH,22,6113,3542952
8042,2020-07-16,NJ,223,176501,3542952
8043,2020-07-16,NM,297,16138,3542952
8044,2020-07-16,NV,1447,31915,3542952
8045,2020-07-16,NY,769,404775,3542952
8046,2020-07-16,OH,1290,70601,3542952
8047,2020-07-16,OK,628,23441,3542952
8048,2020-07-16,OR,428,13509,3542952
8049,2020-07-16,PA,781,98446,3542952
8050,2020-07-16,PR,76,3119,3542952
8051,2020-07-16,RI,71,17711,3542952
8052,2020-07-16,SC,1838,64083,3542952
8053,2020-07-16,SD,42,7694,3542952
8054,2020-07-16,TN,2479,71540,3542952
8055,2020-07-16,TX,10291,292656,3542952
8056,2020-07-16,UT,954,31845,3542952
8057,2020-07-16,VA,904,74431,3542952
8058,2020-07-16,VI,6,249,3542952
8059,2020-07-16,VT,10,1327,3542952
8060,2020-07-16,WA,825,48480,3542952
8061,2020-07-16,WI,942,43139,3542952
8062,2020-07-16,WV,100,4657,3542952
8063,2020-07-16,WY,41,2026,3542952
8064,2020-07-15,AK,51,1631,3472503
8065,2020-07-15,AL,1812,59067,3472503
8066,2020-07-15,AR,564,30297,3472503
8067,2020-07-15,AS,0,0,3472503
8068,2020-07-15,AZ,3257,131354,3472503
8069,2020-07-15,CA,11126,347634,3472503
8070,2020-07-15,CO,469,38155,3472503
8071,2020-07-15,CT,106,47636,3472503
8072,2020-07-15,DC,80,11026,3472503
8073,2020-07-15,DE,81,13050,3472503
8074,2020-07-15,FL,9992,296814,3472503
8075,2020-07-15,GA,3871,127834,3472503
8076,2020-07-15,GU,1,313,3472503
8077,2020-07-15,HI,21,1264,3472503
8078,2020-07-15,IA,442,36291,3472503
8079,2020-07-15,ID,316,11718,3472503
8080,2020-07-15,IL,1187,157825,3472503
8081,2020-07-15,IN,685,53370,3472503
8082,2020-07-15,KS,875,20933,3472503
8083,2020-07-15,KY,454,20677,3472503
8084,2020-07-15,LA,2089,84131,3472503
8085,2020-07-15,MA,217,112347,3472503
8086,2020-07-15,MD,756,75016,3472503
8087,2020-07-15,ME,12,3578,3472503
8088,2020-07-15,MI,1049,78913,3472503
8089,2020-07-15,MN,572,43742,3472503
8090,2020-07-15,MO,888,29714,3472503
8091,2020-07-15,MP,3,36,3472503
8092,2020-07-15,MS,1025,38567,3472503
8093,2020-07-15,MT,144,2096,3472503
8094,2020-07-15,NC,1782,91266,3472503
8095,2020-07-15,ND,72,4559,3472503
8096,2020-07-15,NE,318,21717,3472503
8097,2020-07-15,NH,23,6091,3472503
8098,2020-07-15,NJ,363,176278,3472503
8099,2020-07-15,NM,327,15841,3472503
8100,2020-07-15,NV,849,30468,3472503
8101,2020-07-15,NY,831,404006,3472503
8102,2020-07-15,OH,1316,69311,3472503
8103,2020-07-15,OK,1075,22813,3472503
8104,2020-07-15,OR,276,13081,3472503
8105,2020-07-15,PA,994,97665,3472503
8106,2020-07-15,PR,139,3043,3472503
8107,2020-07-15,RI,52,17640,3472503
8108,2020-07-15,SC,1856,62245,3472503
8109,2020-07-15,SD,80,7652,3472503
8110,2020-07-15,TN,2273,69061,3472503
8111,2020-07-15,TX,7307,282365,3472503
8112,2020-07-15,UT,413,30891,3472503
8113,2020-07-15,VA,1084,73527,3472503
8114,2020-07-15,VI,37,243,3472503
8115,2020-07-15,VT,12,1317,3472503
8116,2020-07-15,WA,962,47655,3472503
8117,2020-07-15,WI,848,42197,3472503
8118,2020-07-15,WV,150,4557,3472503
8119,2020-07-15,WY,34,1985,3472503
8120,2020-07-14,AK,43,1580,3406885
8121,2020-07-14,AL,1710,57255,3406885
8122,2020-07-14,AR,794,29733,3406885
8123,2020-07-14,AS,0,0,3406885
8124,2020-07-14,AZ,4273,128097,3406885
8125,2020-07-14,CA,7346,336508,3406885
8126,2020-07-14,CO,444,37686,3406885
8127,2020-07-14,CT,20,47530,3406885
8128,2020-07-14,DC,40,10946,3406885
8129,2020-07-14,DE,90,12969,3406885
8130,2020-07-14,FL,9183,286822,3406885
8131,2020-07-14,GA,3394,123963,3406885
8132,2020-07-14,GU,0,312,3406885
8133,2020-07-14,HI,23,1243,3406885
8134,2020-07-14,IA,320,35849,3406885
8135,2020-07-14,ID,500,11402,3406885
8136,2020-07-14,IL,707,156638,3406885
8137,2020-07-14,IN,648,52685,3406885
8138,2020-07-14,KS,0,20058,3406885
8139,2020-07-14,KY,570,20223,3406885
8140,2020-07-14,LA,2215,82042,3406885
8141,2020-07-14,MA,303,112130,3406885
8142,2020-07-14,MD,733,74260,3406885
8143,2020-07-14,ME,8,3566,3406885
8144,2020-07-14,MI,666,77864,3406885
8145,2020-07-14,MN,398,43170,3406885
8146,2020-07-14,MO,936,28826,3406885
8147,2020-07-14,MP,0,33,3406885
8148,2020-07-14,MS,862,37542,3406885
8149,2020-07-14,MT,109,1952,3406885
8150,2020-07-14,NC,1956,89484,3406885
8151,2020-07-14,ND,54,4487,3406885
8152,2020-07-14,NE,227,21399,3406885
8153,2020-07-14,NH,14,6068,3406885
8154,2020-07-14,NJ,393,175915,3406885
8155,2020-07-14,NM,223,15514,3406885
8156,2020-07-14,NV,1104,29619,3406885
8157,2020-07-14,NY,912,403175,3406885
8158,2020-07-14,OH,1142,67995,3406885
8159,2020-07-14,OK,993,21738,3406885
8160,2020-07-14,OR,367,12805,3406885
8161,2020-07-14,PA,929,96671,3406885
8162,2020-07-14,PR,93,2904,3406885
8163,2020-07-14,RI,101,17588,3406885
8164,2020-07-14,SC,2221,60389,3406885
8165,2020-07-14,SD,48,7572,3406885
8166,2020-07-14,TN,1514,66788,3406885
8167,2020-07-14,TX,10745,275058,3406885
8168,2020-07-14,UT,448,30478,3406885
8169,2020-07-14,VA,801,72443,3406885
8170,2020-07-14,VI,0,206,3406885
8171,2020-07-14,VT,4,1305,3406885
8172,2020-07-14,WA,948,46693,3406885
8173,2020-07-14,WI,967,41349,3406885
8174,2020-07-14,WV,148,4407,3406885
8175,2020-07-14,WY,47,1951,3406885
8176,2020-07-13,AK,59,1537,3344151
8177,2020-07-13,AL,1958,55545,3344151
8178,2020-07-13,AR,572,28939,3344151
8179,2020-07-13,AS,0,0,3344151
8180,2020-07-13,AZ,1357,123824,3344151
8181,2020-07-13,CA,8358,329162,3344151
8182,2020-07-13,CO,329,37242,3344151
8183,2020-07-13,CT,223,47510,3344151
8184,2020-07-13,DC,59,10906,3344151
8185,2020-07-13,DE,75,12879,3344151
8186,2020-07-13,FL,12207,277639,3344151
8187,2020-07-13,GA,3643,120569,3344151
8188,2020-07-13,GU,0,312,3344151
8189,2020-07-13,HI,20,1220,3344151
8190,2020-07-13,IA,458,35529,3344151
8191,2020-07-13,ID,397,10902,3344151
8192,2020-07-13,IL,883,155931,3344151
8193,2020-07-13,IN,425,52037,3344151
8194,2020-07-13,KS,1447,20058,3344151
8195,2020-07-13,KY,264,19653,3344151
8196,2020-07-13,LA,1705,79827,3344151
8197,2020-07-13,MA,230,111827,3344151
8198,2020-07-13,MD,418,73527,3344151
8199,2020-07-13,ME,19,3558,3344151
8200,2020-07-13,MI,422,77198,3344151
8201,2020-07-13,MN,491,42772,3344151
8202,2020-07-13,MO,447,27890,3344151
8203,2020-07-13,MP,0,33,3344151
8204,2020-07-13,MS,393,36680,3344151
8205,2020-07-13,MT,85,1843,3344151
8206,2020-07-13,NC,1827,87528,3344151
8207,2020-07-13,ND,102,4433,3344151
8208,2020-07-13,NE,174,21172,3344151
8209,2020-07-13,NH,30,6054,3344151
8210,2020-07-13,NJ,224,175522,3344151
8211,2020-07-13,NM,263,15291,3344151
8212,2020-07-13,NV,832,28515,3344151
8213,2020-07-13,NY,557,402263,3344151
8214,2020-07-13,OH,1261,66853,3344151
8215,2020-07-13,OK,510,20745,3344151
8216,2020-07-13,OR,268,12438,3344151
8217,2020-07-13,PA,476,95742,3344151
8218,2020-07-13,PR,228,2811,3344151
8219,2020-07-13,RI,175,17487,3344151
8220,2020-07-13,SC,1520,58168,3344151
8221,2020-07-13,SD,25,7524,3344151
8222,2020-07-13,TN,3314,65274,3344151
8223,2020-07-13,TX,5655,264313,3344151
8224,2020-07-13,UT,546,30030,3344151
8225,2020-07-13,VA,972,71642,3344151
8226,2020-07-13,VI,25,206,3344151
8227,2020-07-13,VT,6,1301,3344151
8228,2020-07-13,WA,1070,45745,3344151
8229,2020-07-13,WI,505,40382,3344151
8230,2020-07-13,WV,52,4259,3344151
8231,2020-07-13,WY,42,1904,3344151
8232,2020-07-12,AK,92,1478,3286548
8233,2020-07-12,AL,1640,53587,3286548
8234,2020-07-12,AR,1564,28367,3286548
8235,2020-07-12,AS,0,0,3286548
8236,2020-07-12,AZ,2537,122467,3286548
8237,2020-07-12,CA,8460,320804,3286548
8238,2020-07-12,CO,322,36913,3286548
8239,2020-07-12,CT,0,47287,3286548
8240,2020-07-12,DC,46,10847,3286548
8241,2020-07-12,DE,61,12804,3286548
8242,2020-07-12,FL,15149,265432,3286548
8243,2020-07-12,GA,2525,116926,3286548
8244,2020-07-12,GU,0,312,3286548
8245,2020-07-12,HI,42,1200,3286548
8246,2020-07-12,IA,424,35071,3286548
8247,2020-07-12,ID,577,10505,3286548
8248,2020-07-12,IL,954,155048,3286548
8249,2020-07-12,IN,533,51612,3286548
8250,2020-07-12,KS,0,18611,3286548
8251,2020-07-12,KY,268,19389,3286548
8252,2020-07-12,LA,1319,78122,3286548
8253,2020-07-12,MA,199,111597,3286548
8254,2020-07-12,MD,642,73109,3286548
8255,2020-07-12,ME,19,3539,3286548
8256,2020-07-12,MI,406,76776,3286548
8257,2020-07-12,MN,710,42281,3286548
8258,2020-07-12,MO,310,27443,3286548
8259,2020-07-12,MP,2,33,3286548
8260,2020-07-12,MS,868,36287,3286548
8261,2020-07-12,MT,81,1758,3286548
8262,2020-07-12,NC,1908,85701,3286548
8263,2020-07-12,ND,91,4331,3286548
8264,2020-07-12,NE,221,20998,3286548
8265,2020-07-12,NH,33,6024,3286548
8266,2020-07-12,NJ,339,175298,3286548
8267,2020-07-12,NM,255,15028,3286548
8268,2020-07-12,NV,845,27683,3286548
8269,2020-07-12,NY,677,401706,3286548
8270,2020-07-12,OH,1378,65592,3286548
8271,2020-07-12,OK,456,20235,3286548
8272,2020-07-12,OR,319,12170,3286548
8273,2020-07-12,PA,577,95266,3286548
8274,2020-07-12,PR,148,2583,3286548
8275,2020-07-12,RI,0,17312,3286548
8276,2020-07-12,SC,1949,56648,3286548
8277,2020-07-12,SD,45,7499,3286548
8278,2020-07-12,TN,954,61960,3286548
8279,2020-07-12,TX,8196,258658,3286548
8280,2020-07-12,UT,629,29484,3286548
8281,2020-07-12,VA,888,70670,3286548
8282,2020-07-12,VI,14,181,3286548
8283,2020-07-12,VT,13,1295,3286548
8284,2020-07-12,WA,334,44675,3286548
8285,2020-07-12,WI,797,39877,3286548
8286,2020-07-12,WV,133,4207,3286548
8287,2020-07-12,WY,23,1862,3286548
8288,2020-07-11,AK,63,1386,3225576
8289,2020-07-11,AL,1439,51947,3225576
8290,2020-07-11,AR,0,26803,3225576
8291,2020-07-11,AS,0,0,3225576
8292,2020-07-11,AZ,3038,119930,3225576
8293,2020-07-11,CA,8047,312344,3225576
8294,2020-07-11,CO,400,36591,3225576
8295,2020-07-11,CT,0,47287,3225576
8296,2020-07-11,DC,58,10801,3225576
8297,2020-07-11,DE,91,12743,3225576
8298,2020-07-11,FL,10274,250283,3225576
8299,2020-07-11,GA,3190,114401,3225576
8300,2020-07-11,GU,2,312,3225576
8301,2020-07-11,HI,28,1158,3225576
8302,2020-07-11,IA,663,34647,3225576
8303,2020-07-11,ID,500,9928,3225576
8304,2020-07-11,IL,1195,154094,3225576
8305,2020-07-11,IN,779,51079,3225576
8306,2020-07-11,KS,0,18611,3225576
8307,2020-07-11,KY,451,19121,3225576
8308,2020-07-11,LA,2167,76803,3225576
8309,2020-07-11,MA,288,111398,3225576
8310,2020-07-11,MD,557,72467,3225576
8311,2020-07-11,ME,21,3520,3225576
8312,2020-07-11,MI,685,76370,3225576
8313,2020-07-11,MN,804,41571,3225576
8314,2020-07-11,MO,1134,27133,3225576
8315,2020-07-11,MP,0,31,3225576
8316,2020-07-11,MS,797,35419,3225576
8317,2020-07-11,MT,84,1677,3225576
8318,2020-07-11,NC,2462,83793,3225576
8319,2020-07-11,ND,88,4240,3225576
8320,2020-07-11,NE,154,20777,3225576
8321,2020-07-11,NH,18,5991,3225576
8322,2020-07-11,NJ,331,174959,3225576
8323,2020-07-11,NM,224,14773,3225576
8324,2020-07-11,NV,930,26838,3225576
8325,2020-07-11,NY,730,401029,3225576
8326,2020-07-11,OH,1358,64214,3225576
8327,2020-07-11,OK,687,19779,3225576
8328,2020-07-11,OR,397,11851,3225576
8329,2020-07-11,PA,813,94689,3225576
8330,2020-07-11,PR,84,2435,3225576
8331,2020-07-11,RI,0,17312,3225576
8332,2020-07-11,SC,2280,54699,3225576
8333,2020-07-11,SD,53,7454,3225576
8334,2020-07-11,TN,1460,61006,3225576
8335,2020-07-11,TX,10351,250462,3225576
8336,2020-07-11,UT,632,28855,3225576
